year,GPP_NT_VUT_REF_sum,NEE_VUT_REF_QC_mean,P_F_sum,P_F_QC_mean,P_ERA_sum,P_F_jfmam_sum,P_F_QC_jfmam_mean,P_ERA_jfmam_sum,TA_F_mean,TA_F_QC_mean,TA_ERA_mean,PPFD_IN_mean,PPFD_IN_QC_mean,SW_IN_F_mean,SW_IN_F_QC_mean,SW_IN_ERA_mean,VPD_F_mean,VPD_F_QC_mean,VPD_ERA_mean,NETRAD_mean,NETRAD_QC_mean,G_F_MDS_mean,G_F_MDS_QC_mean,LE_F_MDS_mean,LE_F_MDS_QC_mean,LE_CORR_mean,H_F_MDS_mean,H_F_MDS_QC_mean,H_CORR_mean,SWC_F_MDS_1_mean,SWC_F_MDS_1_QC_mean,SITE_ID,keep_year,season,PDSI_mean
2020,931.06203,0.986186804,NA,NA,NA,NA,NA,NA,11.25303261,1,NA,439.78968,0.997735507,220.7703913,0.99909413,NA,4.944847826,1,NA,NA,NA,3.555652609,1,93.33611413,0.998867696,NA,23.97786304,0.997509152,NA,24.12116304,0.919837163,CH-Aws,TRUE,Summer,-1.863333333
2005,895.49843,0.048913047,407.855,0,407.855,NA,NA,NA,17.46227174,0,17.46227174,NA,0,217.3297717,0,217.3297717,5.61698913,0,5.61698913,NA,NA,NA,NA,104.85235,0.099411272,103.1093402,18.65045326,0.127943739,18.3561663,NA,NA,CH-Cha,FALSE,Summer,-1.99
2006,1176.5038,0.93410325,364.582,0.88971925,297.455,NA,NA,NA,18.07192391,1,18.51866304,470.0516726,0.97192029,236.6486196,0.99456537,236.1873261,5.118108696,1,7.408217391,130.8270815,0.985054348,5.948904783,1,111.6933185,0.99501837,109.1712272,17.01551348,0.998414957,16.64907261,41.1703587,1,CH-Cha,TRUE,Summer,-0.636666667
2007,1222.7911,0.971014272,576.727,1,471.576,NA,NA,NA,17.73177174,1,17.4355,427.9174058,0.997961957,210.8694783,0.998641196,208.9318043,4.940423913,0.071557826,4.934880435,119.2724178,0.998414855,4.22548163,1,111.4627793,0.988677261,101.4097728,14.02043587,0.992300815,12.66523587,55.33826087,1,CH-Cha,TRUE,Summer,1.32
2008,906.01005,0.964673902,489.142,0.998188326,374.461,NA,NA,NA,18.16165217,1,17.88578261,459.9513249,0.996603261,223.1297174,0.999547065,211.5364565,5.565880435,1,5.276358696,126.0693466,0.99682971,3.62217187,1,117.915837,0.985733935,103.5437641,22.38764565,0.995470902,19.68840109,48.03136957,1,CH-Cha,TRUE,Summer,-1.706666667
2009,1294.1697,0.167572522,471.217,0.99954713,326.318,NA,NA,NA,18.66363043,1,18.29326087,468.9887511,0.997056159,232.0873804,0.996829576,225.716837,5.66026087,1,5.615804348,135.0078074,0.999094203,3.717379674,1,122.2814565,0.173007293,112.9610761,17.97480217,0.165307837,16.602475,49.86223913,1,CH-Cha,FALSE,Summer,-1.723333333
2010,1075.6958,0.926857033,519.578,0.998867957,426.617,NA,NA,NA,18.02377174,1,18.02091304,473.1586913,0.894021739,214.1831848,0.987318793,209.3135435,6.133706522,1,5.576836957,120.9319915,0.998188406,4.015833793,1,99.97195978,0.985960239,100.1850043,17.01018478,0.995923772,17.00614022,50.66041304,0.437047098,CH-Cha,TRUE,Summer,-1.486666667
2011,909.08718,0.998188457,480.182,0.998188522,418.244,NA,NA,NA,17.4721413,1,17.4916087,459.9820806,0.993206522,220.4830761,1,218.0297717,5.492217391,0,5.492217391,127.6999345,0.987771739,3.736422717,1,95.45377065,0.999094261,102.8381087,20.77341196,0.999094261,22.38704783,47.41872826,1,CH-Cha,TRUE,Summer,-3.336666667
2012,918.26872,1,405.202,0.999547065,364.238,NA,NA,NA,18.46701087,1,18.36486957,472.7548707,0.993432971,228.5835435,0.995697348,219.5869239,5.249032609,0,5.249032609,130.2344042,0.999773551,1.791807217,1,80.61061522,1,104.489087,18.21649239,1,23.9110913,50.52459783,1,CH-Cha,TRUE,Summer,-1.293333333
2013,923.45477,0.96693838,335.003,1,295.255,NA,NA,NA,18.36118478,1,18.61525,493.3047194,0.999094203,242.8551413,0.995923837,229.373087,6.172478261,1,6.599130435,NA,NA,NA,NA,106.1102935,0.994791598,137.6719348,21.61028696,0.999773565,28.20762717,53.08706522,0.999773696,CH-Cha,TRUE,Summer,1.456666667
2014,1011.6746,0.991848022,471.88,0.999773696,438.737,NA,NA,NA,17.41944565,1,17.7941087,451.1901916,0.998188406,221.9510435,1,211.526163,4.731065217,0.483695674,5.669793478,NA,NA,NA,NA,102.5791326,0.997509217,121.7710652,16.72252609,0.999773565,19.80199565,50.07979348,1,CH-Cha,TRUE,Summer,0.43
2015,845.50074,0.978487565,346.412,0.999094261,265.773,NA,NA,NA,20.00820652,1,20.19897826,520.4991418,0.999320652,251.1232717,0.998641391,232.0366848,7.505706522,1,8.192358696,NA,NA,NA,NA,109.585125,0.997282717,115.7999087,21.46080978,0.999320696,22.69174457,41.90115217,1,CH-Cha,TRUE,Summer,-1.853333333
2016,1102.7062,0.948142946,535.288,0.869338804,368.639,NA,NA,NA,18.71836957,0.985733533,18.54857609,457.3570951,0.963541667,227.2659891,0.98550737,220.3473261,5.053717391,0.985733533,5.210543478,137.9215395,0.875226449,6.490886522,0.985733533,110.1079674,0.986865913,113.375663,19.8125413,0.989356761,20.49282391,52.97938043,0.985733533,CH-Cha,TRUE,Summer,2.833333333
2017,1346.9495,0.948596304,445.028,0.981884087,364.233,NA,NA,NA,19.87711957,1,19.65107609,457.9690932,0.998414855,233.919337,1,221.5798913,7.120467391,1,6.644369565,145.9819053,1,1.310639076,1,109.6262685,0.999094326,128.8836304,13.39801957,0.998641261,15.80920761,41.85797826,1,CH-Cha,TRUE,Summer,-2.933333333
2018,961.87629,0.957201152,226.427,1,169.098,NA,NA,NA,20.00042391,1,20.65640217,518.3487595,0.997735507,256.4518587,0.999773696,238.0161848,8.280880435,1,9.512184783,140.4040224,0.96240942,5.357249457,1,91.3875,0.994791804,100.0544522,32.13458913,0.999547261,35.34903587,34.37795652,1,CH-Cha,TRUE,Summer,-3.633333333
2019,1191.9096,0.945878707,310.5,1,274.557,NA,NA,NA,19.77041304,1,19.86980435,514.4773611,0.981657609,246.7669348,1,238.4014348,6.932695652,1,7.186402174,142.0738785,1,5.176562935,1,93.40421848,0.997735457,107.9886446,25.00791957,0.999094196,28.94291739,36.29145652,1,CH-Cha,TRUE,Summer,-4.433333333
2020,1284.0987,0.935009207,NA,NA,NA,NA,NA,NA,18.58475,1,NA,479.2679691,1,239.5188696,1,NA,5.481456522,1,NA,NA,NA,3.278703152,0.386322315,91.44224348,0.994112293,113.0610174,20.80671957,0.998414826,25.66541413,37.2911413,1,CH-Cha,TRUE,Summer,-4.363333333
1997,663.02803,0.942708196,448.696,1,360.794,NA,NA,NA,10.76648913,0.977807891,10.6436413,NA,0,198.6643478,0.978940326,202.5011196,3.902076087,0.977807891,4.192228261,128.8118736,0.97192029,NA,NA,105.96825,0.980299326,129.8164109,21.22044783,0.99388613,25.59094674,NA,NA,CH-Dav,TRUE,Summer,0.303333333
1998,723.03249,0.862092739,409.931,1,300.029,NA,NA,NA,11.66022826,1,11.6118913,NA,0,231.8925109,0.998188522,218.1203043,4.73598913,1,4.88848913,149.6769306,0.999320652,2.278592174,0,79.53598804,0.926177543,95.89927065,29.98204891,0.923913261,37.18277065,NA,NA,CH-Dav,TRUE,Summer,-2.31
1999,812.03866,0.940217391,430.686,1,315.182,NA,NA,NA,10.83198913,0.995244674,10.9821413,NA,0,208.7206196,0.995697609,202.3459348,3.780282609,0.995244674,4.153652174,136.4902106,0.991168478,2.881876522,0.999547261,87.42256087,0.963768011,103.6640022,23.45546957,0.967617793,28.92880435,NA,NA,CH-Dav,TRUE,Summer,3.38
2000,747.93837,0.970108543,479.592,1,341.433,NA,NA,NA,11.40580435,1,10.96366304,NA,0.548460145,226.3890543,0.999094261,222.1274348,5.050119565,1,4.804608696,141.2587981,0.999773551,2.227396848,1,116.2671413,0.994339065,108.4981609,32.26045,0.999094326,31.05099783,NA,NA,CH-Dav,TRUE,Summer,2.083333333
2001,750.28802,0.97939337,640.514,1,334.438,NA,NA,NA,11.27642391,1,10.99769565,454.2018683,0.998867754,229.3106196,1,224.3750652,4.756086957,1,4.729978261,142.2277763,1,1.683772609,0.999773696,128.9754891,0.994112435,113.9661413,30.3158163,0.997509022,26.83214239,NA,NA,CH-Dav,TRUE,Summer,3.15
2002,770.43604,0.978034163,418.879,1,276.707,NA,NA,NA,11.78132609,1,11.8045,421.3887897,0.991621377,215.550587,0.99954713,216.4293587,4.415282609,1,5.120532609,134.4215698,0.998641304,2.070517283,1,64.77522717,0.997735522,95.74141957,26.36258413,0.999094196,36.88315217,NA,NA,CH-Dav,TRUE,Summer,0.473333333
2003,800.71483,0.972146848,294.619,1,195.704,NA,NA,NA,14.57397826,1,13.46370652,484.9819301,0.997961957,242.8838478,1,243.356413,6.994521739,1,6.567434783,162.1134035,1,2.26462,1,81.40011739,0.998188522,112.1911304,34.61506087,0.99954713,47.58151739,NA,NA,CH-Dav,TRUE,Summer,-3.77
2004,691.7361,0.975317272,375.295,1,257.339,NA,NA,NA,11.11798913,1,11.07028261,423.1849379,0.994565217,212.3314022,0.998188391,219.23325,4.396978261,1,4.640673913,152.1421218,1,2.011806848,0.999094261,83.32086413,0.997282783,112.6182609,27.06994239,0.999320696,37.19874457,NA,NA,CH-Dav,TRUE,Summer,-3.02
2005,669.46296,0.978713652,294.195,1,285.048,NA,NA,NA,10.9423587,0.997509217,11.18330435,427.425776,0.995697464,215.3085652,0.997509217,215.2544565,4.36175,0.997509217,4.817630435,NA,NA,1.73962238,1,66.9316,0.994112293,98.00549022,30.21434739,0.996829707,46.0822413,NA,NA,CH-Dav,TRUE,Summer,-3.08
2006,639.9514,0.959012565,244.388,1,259.4,NA,NA,NA,11.64748913,1,11.59230435,NA,0,226.9382935,1,234.1994565,5.216097826,1,5.330402174,180.1881141,0.999773551,3.410461739,1,78.13776739,0.990715576,120.56325,33.95614826,0.998188522,56.07344348,NA,NA,CH-Dav,TRUE,Summer,-2.306666667
2007,557.83631,0.968070565,333.834,1,337.852,NA,NA,NA,11.20452174,1,11.51583696,422.1038282,0.983016304,217.6114783,1,218.0376087,4.187641304,1,4.811554348,148.6705354,0.997961957,2.949748587,1,76.04169891,0.993206359,112.8653674,22.47330543,0.999094391,33.46360109,29.12640217,1,CH-Dav,TRUE,Summer,-1.726666667
2008,628.89472,0.975770011,404.09,1,290.504,NA,NA,NA,11.45606522,1,11.92292391,423.8880752,0.968523551,223.7146522,0.997962087,214.9635652,4.095608696,1,4.964347826,151.4183405,0.998641304,3.481046522,0.999773696,73.15945978,0.994565098,117.219337,18.72750435,0.998415022,30.58322717,30.43401087,0.999773696,CH-Dav,TRUE,Summer,-0.263333333
2009,487.57005,0.976675543,325.306,1,258.433,NA,NA,NA,11.86707609,1,12.01515217,437.7141271,0.991847826,222.3829674,1,223.3858478,4.579923913,1,5.02748913,153.0520018,1,8.022629891,0.999320696,81.14437065,0.996829783,119.1370761,17.84608261,0.998188522,25.88043261,28.36680435,1,CH-Dav,TRUE,Summer,-1.7
2010,580.0567,0.972373217,358.468,1,313.587,NA,NA,NA,11.63770652,1,11.86184783,405.9258287,0.977128623,213.3240761,1,217.0525978,4.578554348,1,5.018728261,146.3488704,1,6.597671848,1,106.8795826,0.991847815,119.8814783,16.52994848,0.997962152,19.67472783,23.82465217,1,CH-Dav,TRUE,Summer,-0.706666667
2011,-4.973152,0.962862293,306.18,1,303.93,NA,NA,NA,11.21034783,1,10.94904348,573.9676239,0.688858696,205.3142935,0.998641391,216.1087935,4.647391304,1,4.479032609,141.8575901,0.999773551,2.623980978,0.967164935,73.91775217,0.987092152,115.9212717,17.91061957,0.996377043,28.02785217,31.00880435,1,CH-Dav,FALSE,Summer,-2.533333333
2012,545.57616,0.976675348,422.387,1,344.224,NA,NA,NA,12.35636957,1,11.92506522,452.3275181,0.995018116,227.0937391,0.999547065,225.7549239,4.899043478,1,4.857934783,NA,NA,NA,NA,91.2825,0.994565174,139.8372174,24.52398696,0.997735522,37.15601522,33.49628261,0.99954713,CH-Dav,TRUE,Summer,-1.933333333
2013,583.16807,0.982110587,239.795,1,272.846,NA,NA,NA,12.00394565,1,11.94169565,456.5165888,0.993432971,233.696587,1,226.3452717,5.281608696,1,5.40073913,NA,NA,NA,NA,58.56307065,0.996603413,89.92919674,26.84295109,0.999094261,41.06986739,26.19170652,1,CH-Dav,TRUE,Summer,-0.266666667
2014,586.23999,0.962635587,366.993,1,270.97,NA,NA,NA,10.62483696,0.976902304,10.45393478,389.1129965,0.961730072,203.5616196,0.976222663,215.1586522,3.799456522,0.976902304,4.022782609,NA,NA,NA,NA,66.86161739,0.97395825,NA,30.21984565,0.983242815,NA,22.21873913,0.999094261,CH-Dav,TRUE,Summer,0.746666667
2015,707.40866,0.987998293,219.305,1,224.331,NA,NA,NA,13.68468478,1,13.4278587,459.6447245,0.999773551,231.3131957,1,224.353163,6.069826087,1,6.418554348,NA,NA,NA,NA,71.23757065,0.998188522,NA,28.33719457,0.999773565,NA,19.59522826,1,CH-Dav,TRUE,Summer,-1.436666667
2016,661.76495,0.981657326,488.886,1,356.378,NA,NA,NA,11.65747826,0.993432935,11.94672826,448.0631359,0.981884058,218.2620978,0.993432935,210.2075978,4.131423913,0.993432935,4.901423913,NA,NA,NA,NA,55.52240543,0.992300761,NA,19.63584022,0.999094196,NA,24.29998913,1,CH-Dav,TRUE,Summer,2.733333333
2017,731.69066,0.980525076,392.387,0.999773696,279.341,NA,NA,NA,13.1283587,1,12.84905435,457.6745096,0.998641304,223.9345435,1,220.9584022,5.372663043,1,5.568163043,NA,NA,NA,NA,68.29025761,0.999094196,NA,17.59200348,0.998641261,NA,18.99480435,1,CH-Dav,TRUE,Summer,-2.2
2018,606.74349,0.968749696,235.528,0.999773565,233.945,NA,NA,NA,13.13952174,1,12.7051413,490.8602427,0.998641304,239.0900543,1,223.449413,5.571206522,1,5.536,NA,NA,NA,NA,55.44049674,0.989130413,NA,35.20415109,0.989809652,NA,12.45448913,1,CH-Dav,TRUE,Summer,-3.2
2019,631.59477,0.993885859,224.649,0.999094196,281.156,NA,NA,NA,13.78858696,1,13.26086957,495.8574935,1,238.0416848,1,228.4492391,6.110304348,1,6.077619565,NA,NA,3.508317717,0.999773696,62.88622717,0.99954713,NA,28.81902609,0.998867761,NA,10.2168587,1,CH-Dav,TRUE,Summer,-2.733333333
2020,450.89785,0.990262707,NA,NA,NA,NA,NA,NA,11.93866304,1,NA,449.3010095,1,214.961413,1,NA,4.094315217,1,NA,NA,NA,2.727768261,1,52.9779663,0.998641391,NA,20.60701848,0.998415022,NA,12.6721413,1,CH-Dav,TRUE,Summer,-1.81
2005,1150.5473,0.171195815,588.662,0.363224641,518.013,NA,NA,NA,14.66588043,0.397418315,14.81683696,NA,0,219.5001413,0,219.5001413,4.00023913,0.397418315,4.019108696,NA,NA,NA,NA,100.8091293,0.233242652,105.3633543,29.37819239,0.296422,30.718175,NA,NA,CH-Fru,FALSE,Summer,-2.16
2006,899.90366,0.996150413,418.347,0.999547065,377.693,NA,NA,NA,15.38253261,1,15.77467391,473.3078601,0.999094203,233.5010109,1,238.5458913,5.020597826,1,5.070271739,126.6511594,0.989130435,3.565292609,1,99.7493913,1,103.8333022,21.73187609,1,22.70265,38.78075,1,CH-Fru,TRUE,Summer,-0.443333333
2007,936.31752,0.951766304,687.836,0.999773565,598.854,NA,NA,NA,14.57276087,1,14.79269565,413.0144916,0.999320652,207.7926304,1,211.0178587,3.061315217,1,3.617304348,119.2626811,0.999094203,3.479161413,1,90.8852087,0.990262761,94.2265913,20.61763804,0.99230088,21.3404663,39.83701087,1,CH-Fru,TRUE,Summer,1.106666667
2008,960.53605,0.988224457,599.834,1,475.509,NA,NA,NA,15.26702174,1,15.20081522,448.6084687,0.999547101,218.5151413,0.99954713,213.64875,2.665891304,1,3.820108696,125.4726112,0.997056159,2.886153478,1,93.46577826,0.999547261,96.98726413,25.36267065,0.998415022,26.4172163,38.6285,1,CH-Fru,TRUE,Summer,-1.14
2009,971.65408,0.878849924,642.049,0.99954713,414.394,NA,NA,NA,15.89348913,1,15.56991304,456.0089155,0.991394928,219.520337,1,227.9717826,1.853478261,1,4.019608696,129.9800027,0.997282609,2.054132174,1,91.46770978,0.911458402,103.8259663,21.92582065,0.916666609,25.09752935,44.1523587,1,CH-Fru,TRUE,Summer,-1.233333333
2010,912.93364,0.983921989,871.184,1,541.718,NA,NA,NA,15.50003261,1,15.32315217,433.8606829,0.996603261,204.5947065,1,211.4039457,1.615978261,1,3.994271739,122.2760715,0.99388587,3.271052717,1,94.82005435,0.999773565,96.88484891,21.93569457,0.998867826,23.21268152,44.88388043,1,CH-Fru,TRUE,Summer,-0.523333333
2011,951.66183,0.949049196,151.178,1,531.136,NA,NA,NA,14.77615217,1,14.84343478,447.8511151,0.991394928,220.0911304,1,220.2075978,4.251880435,1,3.945076087,125.7152386,0.99365942,1.132771239,1,97.8143163,0.995018239,99.46666087,25.77859565,0.998415087,26.26473478,40.53823913,1,CH-Fru,TRUE,Summer,-2.836666667
2012,1010.20082,0.97599637,416.605,0.999773696,462.585,NA,NA,NA,15.83027174,1,15.63492391,454.3638409,0.996603261,221.4121848,1,221.779337,3.652967391,1,3.799413043,127.9445922,0.998641304,2.622090989,1,85.48926413,0.996603348,98.09683587,23.49753804,0.999773565,27.4419413,40.74592391,1,CH-Fru,TRUE,Summer,-1.27
2013,1019.5997,0.972599511,507.106,0.9125905,374.934,NA,NA,NA,16.2136413,1,15.86161957,493.0811082,0.991847826,241.0117609,1,231.6638152,4.437,1,4.594456522,NA,NA,NA,NA,106.8790891,0.998867761,124.1448152,24.68353478,0.99954713,28.55469565,33.68709783,1,CH-Fru,TRUE,Summer,0.5
2014,998.8948,0.93817937,733.824,0.999773565,557.129,NA,NA,NA,14.62048913,1,15.11732609,429.7701712,0.99388587,212.565,1,213.638837,2.635869565,1,4.042684783,NA,NA,NA,NA,95.75380652,0.999094196,111.8906783,24.65425,0.998641457,28.99918696,39.7781413,1,CH-Fru,TRUE,Summer,0.803333333
2015,994.5886,0.920742467,338.095,0.999320696,337.482,NA,NA,NA,17.41131522,1,17.29865217,505.2043595,0.998641304,242.8410435,1,234.3540109,5.968923913,1,5.527565217,NA,NA,NA,NA,110.0222935,0.999320761,NA,27.44383043,0.99954713,NA,30.7838587,1,CH-Fru,TRUE,Summer,-1.756666667
2016,1048.772,0.931159402,679.814,0.99954713,468.151,NA,NA,NA,15.61811957,1,15.80198913,470.288714,0.996603261,228.0515,1,222.5469348,4.271119565,0.99932063,3.774076087,NA,NA,NA,NA,98.41618152,0.999547261,NA,28.72944674,0.997735652,NA,44.13109783,1,CH-Fru,TRUE,Summer,2.466666667
2017,871.97299,0.891983478,483.994,0.170289783,462.574,NA,NA,NA,16.79857609,1,16.80146739,480.0404305,0.997509058,232.5745326,1,223.7932065,5.673380435,1,4.620423913,NA,NA,NA,NA,81.85842283,0.997735587,NA,19.17864783,0.999094196,NA,37.97302174,1,CH-Fru,TRUE,Summer,-2.966666667
2018,846.71287,0.903759043,389.419,0.998414957,214.733,NA,NA,NA,16.94520652,0.998867826,17.7128913,517.0094453,0.99048913,252.5470109,0.998867826,240.3935217,5.853652174,0.998867826,6.303152174,NA,NA,NA,NA,87.89904457,0.995924043,NA,28.68716522,0.999773565,NA,30.41890217,0.998867826,CH-Fru,TRUE,Summer,-3.266666667
2019,1020.07278,0.93568825,496.014,0.847825978,348.62,NA,NA,NA,17.00671739,1,16.99969565,507.7455572,0.996376812,247.8733913,1,240.7827391,5.686315217,1,4.932445652,NA,NA,NA,NA,87.53280761,0.99954713,NA,21.86502717,0.999320696,NA,38.11671739,1,CH-Fru,TRUE,Summer,-4
2020,925.62565,0.873867902,NA,NA,NA,NA,NA,NA,15.62408696,0.952672098,NA,472.2149527,0.929121377,232.9651413,0.952672228,NA,4.60048913,0.952672098,NA,NA,NA,2.204590609,0.952898533,84.0075913,0.996603141,NA,19.51295,0.994565359,NA,44.51078261,0.952898533,CH-Fru,TRUE,Summer,-3.79
2004,506.17279,0.644927315,303.883,1,221.072,NA,NA,NA,15.80003261,0,15.80003261,NA,0,226.85875,0,226.85875,5.26298913,0,5.26298913,NA,NA,NA,NA,118.8551087,NA,NA,50.64311739,NA,NA,NA,NA,CH-Lae,FALSE,Summer,-3.103333333
2005,620.33414,0.990489141,290.598,1,252.112,NA,NA,NA,15.91729348,1,15.91009783,486.233811,0.999094203,229.8781087,1,222.9826848,6.327076087,1,5.765271739,NA,NA,NA,NA,105.0569891,NA,NA,44.91861957,NA,NA,15.86663043,0.937499891,CH-Lae,TRUE,Summer,-2.263333333
2006,618.27012,0.977354978,255.501,1,226.233,NA,NA,NA,16.50988043,1,16.86751087,491.0581422,0.997056159,231.7726522,1,243.2365652,7.24548913,1,7.133565217,NA,NA,NA,NA,89.64149783,NA,NA,47.06808478,NA,NA,16.56470652,1,CH-Lae,TRUE,Summer,-0.673333333
2007,754.29169,0.969882174,477.524,1,369.681,NA,NA,NA,15.21421739,1,15.62859783,446.7811206,0.997509058,209.2903043,1,213.5710652,5.058869565,1,4.907847826,NA,NA,NA,NA,99.24321087,NA,NA,34.90225,NA,NA,17.46977174,0.514945717,CH-Lae,TRUE,Summer,1.07
2008,762.16256,0.979166457,273.199,1,245.462,NA,NA,NA,15.6836413,1,16.24822826,480.6063908,0.997961957,224.4945978,0.998641261,217.7012826,5.547869565,1,5.598913043,NA,NA,NA,NA,130.5750652,NA,NA,44.60107174,NA,NA,17.54908696,1,CH-Lae,TRUE,Summer,-1.85
2009,796.81927,0.93365037,325.194,1,261.041,NA,NA,NA,16.3683587,0.897871511,16.41725,506.8274477,0.887681159,236.0569239,0.898550815,231.5661413,6.004173913,0.897871511,5.504684783,NA,NA,NA,NA,143.6403587,NA,NA,48.77103478,NA,NA,18.57469565,0.947916739,CH-Lae,TRUE,Summer,-1.916666667
2010,730.96651,0.91598738,395,1,314.32,NA,NA,NA,16.20190217,0.965579554,16.41271739,459.4723704,0.955163043,217.2754239,0.966032761,214.4327065,5.930608696,0.965579554,5.69776087,NA,NA,NA,NA,143.1596196,NA,NA,37.40044891,NA,NA,21.17208696,1,CH-Lae,TRUE,Summer,-1.8
2011,761.88022,0.908740804,279.898,1,271.19,NA,NA,NA,15.61626087,0.998188261,15.86229348,482.1873142,0.995923913,226.0315761,0.998188261,223.0990652,6.014532609,0.998188261,5.822619565,NA,NA,NA,NA,114.2069457,NA,NA,49.24761848,NA,NA,19.07541304,1,CH-Lae,TRUE,Summer,-3.603333333
2012,871.86243,0.967164957,347.307,1,256.826,NA,NA,NA,16.42642391,0.998867826,16.46723913,479.9701197,0.986639493,224.2418913,0.995923837,225.5971413,6.019695652,0.998867826,5.25298913,NA,NA,NA,NA,124.0322609,NA,NA,41.2279,NA,NA,21.61226087,0.997962087,CH-Lae,TRUE,Summer,-2.23
2013,827.77992,0.913949467,170.919,1,212.704,NA,NA,NA,16.71702174,0.991394804,16.98329348,525.1086063,0.982789855,253.5409674,0.991847674,235.5023152,7.250184783,0.991394804,6.689967391,NA,NA,NA,NA,117.7406087,NA,NA,52.59308913,NA,NA,24.17678261,0.471241087,CH-Lae,TRUE,Summer,0.61
2014,657.31691,0.969429446,313.284,1,342.574,NA,NA,NA,15.3591087,1,15.97354348,470.1036571,0.999547101,224.714913,1,217.5793804,5.636934783,1,5.675565217,NA,NA,NA,NA,105.6237543,NA,NA,41.38627935,NA,NA,23.19701087,1,CH-Lae,TRUE,Summer,-1.67
2015,755.56175,0.937500304,186.222,1,154.422,NA,NA,NA,18.32879348,1,18.40023913,540.0659876,0.997282609,260.3527283,0.999547065,237.9230217,9.021467391,1,8.139293478,NA,NA,NA,NA,110.7325793,NA,NA,64.34813261,NA,NA,15.48248913,0.995244674,CH-Lae,TRUE,Summer,-2.046666667
2016,1130.862,0.904664598,311.115,1,323.56,NA,NA,NA,18.26309783,1,16.74632609,487.0717965,0.998867754,235.7728696,0.999547065,227.4451522,6.08176087,1,5.299923913,NA,NA,NA,NA,109.7671848,NA,NA,44.48474783,NA,NA,19.72947826,1,CH-Lae,TRUE,Summer,2.9
2017,1046.3943,0.850769663,243.19,1,286.823,NA,NA,NA,19.23080435,1,17.82572826,512.2483918,0.999773551,248.0497065,0.99954713,229.5450109,7.39875,1,6.560391304,NA,NA,NA,NA,108.2157272,NA,NA,54.38880109,NA,NA,16.87383696,1,CH-Lae,TRUE,Summer,-3.1
2018,844.09128,0.879076293,234.406,1,141.831,NA,NA,NA,19.82669565,1,19.01796739,534.4316364,0.999094203,254.114,1,243.3616848,8.574054348,1,9.459869565,NA,NA,NA,NA,95.62323696,NA,NA,62.67643261,NA,NA,17.69570652,1,CH-Lae,TRUE,Summer,-4.2
2019,1066.60325,0.875452783,285.321,1,210.948,NA,NA,NA,19.67555435,1,18.06486957,536.8560787,1,260.9107826,1,245.6790761,8.567815217,1,7.243532609,NA,NA,NA,NA,105.8271283,NA,NA,50.43453587,NA,NA,22.46646739,0,CH-Lae,TRUE,Summer,-4.833333333
2020,941.11776,0.820199152,NA,NA,NA,NA,NA,NA,18.373,1,NA,501.1134562,1,235.0552717,0.998188522,NA,7.28423913,1,NA,NA,NA,NA,NA,97.1728913,NA,NA,58.91071087,NA,NA,25.60882609,1,CH-Lae,TRUE,Summer,-3.696666667
